Date;MLPSH.PA;MLTRA.PA;TNG.PA;ALTRA.PA;TRI.PA;ALTRI.PA;MLTRO.PA;MLTRC.PA;ALTRO.PA;ALTTI.PA;ALTXC.PA;ALU10.PA;UBI.PA;ALUCR.PA;MLUMG.PA;ALUMS.PA;MLUTP.PA;MLUMH.PA;UNBL.PA;UFF.PA;FPG.PA;ALUNT.PA;ALUPG.PA;ALUVI.PA;ALVAL.PA;FR.PA;VK.PA;VLA.PA;VLAP.PA;MLVAL.PA;ALVEL.PA;ALVU.PA;VIE.PA;VRLA.PA;ALVER.PA;VERBS.PA;VMX.PA;VRNL.PA;MLVER.PA;VETO.PA;ALVIA.PA;VCT.PA;VDLO.PA;VIL.PA;RIN.PA;DG.PA;VIRP.PA;ALVIV.PA;MLVIS.PA;SDT.PA;VMGBW.PA;VMGBX.PA;VMGBS.PA;VMGBU.PA;VMGBV.PA;ALVMG.PA;VMGBT.PA;VIV.PA;ALVGO.PA;VLTSA.PA;VTX.PA;ALVDM.PA;ALLIX.PA;WAVE.PA;ALWEC.PA;MLWEA.PA;ALWEB.PA;ALWED.PA;MF.PA;MLWEY.PA;MLWRC.PA;ALWIT.PA;WLN.PA;XFAB.PA;XIL.PA;XPO.PA;MAGIS.PA;MLZAM.PA;CV.PA
2019-05-21;0.19;3142.5;2.8714;1.06;72.08;3.78;4.4;11.37;12.0;1.38;6.22;1.59;70.5;16.2;6.95;8.2796;;44.2;701.0;16.92;0.518;3.02;5.4;3.4;3.8553;25.23;2.404;3.29;0.066;14.3;8.2;4.16;20.06;;0.294;;1.51;1.52;10.0;53.31;19.25;44.0;1.68;4.625;49.14;88.69;165.6;21.9;1.45;2.1972;;;;;;0.0441;;24.59;8.98;10.06;3.05;112.41;11.08;25.78;11.93;3.6;5.35;26.95;114.9;2.56;2.46;4.07;51.1;5.0;36.1;277.46;1.18;0.5666;
2019-05-22;0.19;3142.5;2.9055;1.06;73.7;3.64;4.4;11.37;12.0;0.88;5.93;1.595;71.0;16.2;6.95;8.2994;;44.2;701.0;16.79;0.552;3.02;5.6;3.4;3.8652;25.61;2.464;3.42;0.0665;14.3;8.12;4.2;20.3;;0.287;;1.49;1.52;10.0;53.11;19.25;44.1;1.68;4.5586;48.41;88.47;166.2;22.75;1.45;2.1972;;;;;;0.0421;;24.59;8.9;9.96;3.03;112.41;11.1;25.93;11.79;3.6;5.35;26.36;114.8;2.56;2.46;4.13;51.05;5.0;36.9;277.46;1.28;0.5666;
2019-05-23;0.19;3142.5;2.9055;0.9;73.26;3.6;4.4;11.37;12.0;0.88;5.98;1.595;71.9;16.2;6.95;8.2202;;44.2;701.0;16.74;0.506;3.02;5.85;3.4;3.8454;24.96;2.28;3.39;0.073;14.3;8.16;4.11;20.26;;0.288;;1.48;1.52;10.0;52.71;19.25;44.0;1.68;4.644;48.84;87.72;164.2;23.0;1.45;2.1972;;;;;;0.0429;;23.9;8.88;9.92;3.02;111.92;10.98;26.22;11.89;3.68;5.35;26.26;114.6;2.56;2.46;4.1;51.8;4.91;36.55;273.47;1.43;0.5666;
2019-05-24;0.19;3142.5;2.8421;0.9;70.13;3.6;4.4;11.37;12.0;0.88;5.98;1.6;70.4;16.2;6.95;8.24;;44.2;710.0;16.65;0.524;3.02;6.2;3.36;3.8156;24.83;2.229;3.32;0.0745;14.3;8.04;4.1;20.15;;0.288;;1.446;1.52;10.0;52.71;19.25;43.6;1.68;4.606;47.24;87.82;163.8;22.1;1.45;2.1972;;;;;;0.0426;;23.7;8.9;9.68;2.95;111.92;10.8;25.64;11.93;3.9;5.35;26.26;113.9;2.56;2.46;4.09;50.35;4.76;36.0;273.47;1.3;0.5213;
2019-05-27;;3142.5;2.8275;0.9;69.54;3.3;4.4;11.37;12.0;0.54;5.98;1.565;71.0;16.2;6.9;8.2202;;44.2;710.0;16.37;0.536;3.02;6.2;3.3;3.9048;25.12;2.151;3.35;0.0745;;8.04;4.1;20.41;;0.284;;1.45;1.52;10.0;53.11;;43.7;1.68;4.606;48.02;89.31;164.2;22.3;1.45;2.3882;;;;;;0.0443;;23.61;8.9;9.73;3.0;112.9;10.46;25.39;11.2;3.9;5.25;26.66;115.6;2.56;2.46;4.05;51.85;4.81;36.2;269.47;1.25;0.4624;
2019-05-28;0.19;3142.5;2.8665;0.955;69.54;3.34;4.4;11.37;12.0;0.54;6.22;1.56;70.62;16.2;6.9;8.2994;;44.2;710.0;16.9;0.526;3.02;5.95;3.32;3.8553;25.48;2.159;3.39;0.066;14.3;8.0;4.06;20.7;;0.284;;1.386;1.52;9.85;53.31;19.25;43.6;1.68;4.606;48.46;89.62;167.6;21.4;1.45;2.3882;;;;;;0.0415;;23.41;8.86;9.78;3.05;115.34;10.76;25.05;11.2;3.9;5.3;26.66;115.9;2.56;2.46;4.09;51.65;4.83;37.05;281.45;1.26;0.4624;
2019-05-29;0.19;3142.5;2.8714;0.955;68.56;3.3;4.4;11.37;13.8;0.54;5.84;1.565;70.98;16.2;7.1;8.24;;44.2;710.0;18.11;0.52;3.02;5.95;3.34;3.8652;25.11;2.09;3.36;0.0745;14.3;7.94;4.05;20.6;;0.287;;1.426;1.52;9.85;52.91;19.25;44.3;1.6972;4.568;48.16;88.02;167.6;21.6;1.45;2.3882;;;;;;0.0403;;23.55;8.86;9.96;2.82;113.39;10.6;24.86;11.64;3.9;5.3;26.46;113.6;2.56;2.46;4.09;52.35;4.965;37.15;281.45;1.2;0.4624;
2019-05-30;0.19;3142.5;2.8616;0.955;69.69;3.3;4.4;11.37;13.8;0.54;5.84;1.575;71.1;16.2;7.4;8.24;;44.2;710.0;18.69;0.52;3.02;5.95;3.36;3.8553;24.64;2.091;3.37;0.079;14.3;7.9;4.04;20.52;;0.282;;1.404;1.52;9.85;52.52;19.25;44.25;1.68;4.6535;49.33;87.8;170.0;21.4;1.45;2.3882;;;;;;0.039;;23.73;8.86;10.01;2.81;113.39;10.88;24.32;11.54;3.9;5.1;26.46;114.7;2.56;2.46;4.08;52.7;4.85;35.65;275.46;1.155;0.417;
2019-05-31;0.19;3142.5;2.8519;0.955;66.8;3.4;4.4;11.37;13.8;1.35;5.79;1.605;71.74;16.2;7.4;8.2598;;44.2;710.0;19.07;0.528;3.02;5.95;3.38;3.7661;23.51;2.044;3.4;0.079;14.3;7.92;4.0;20.51;;0.28;;1.382;1.52;9.85;52.6;19.25;44.95;1.68;4.5965;49.33;87.44;168.8;21.5;1.18;2.3882;;;;;;0.0367;;23.9;8.86;10.1;2.78;112.9;11.18;24.81;11.25;3.9;5.25;26.46;114.8;2.56;2.46;4.09;52.3;4.85;35.8;295.42;1.17;0.476;
2019-06-03;0.19;3142.5;2.8372;0.955;66.01;3.4;4.4;11.37;13.8;1.35;5.74;1.6;73.16;16.2;7.4;8.2202;;44.2;710.0;19.02;0.485;3.02;5.95;3.38;3.7661;23.35;2.0;3.43;0.079;14.3;7.9;4.04;20.67;;0.275;;1.394;1.32;9.85;54.0;19.25;44.85;1.6542;4.6725;48.65;87.22;169.4;21.0;1.18;2.3882;;;;;;0.0338;;24.06;8.3;10.1;2.82;112.9;10.86;25.44;11.2;4.24;5.0;27.05;113.1;2.56;2.46;4.04;53.55;4.8;36.9;293.43;1.14;0.4442;
2019-06-04;0.19;3180.0;2.8177;0.955;65.33;3.36;4.4;11.37;13.8;1.4;6.13;1.595;73.1;16.2;7.4;8.2004;;44.2;710.0;18.98;0.498;3.02;5.95;3.36;3.7661;23.4;1.9855;3.44;0.078;14.3;8.0;4.01;20.94;;0.265;;1.36;1.58;9.85;54.4;19.25;44.95;1.6542;4.644;49.62;87.42;168.6;20.0;1.18;2.3882;;;;;;0.0299;;24.26;8.52;10.2;2.8;112.41;11.1;25.1;11.2;4.24;5.05;26.26;114.5;2.56;2.46;4.09;55.2;4.84;36.4;293.43;1.12;0.4714;
2019-06-05;0.19;3180.0;2.8372;0.955;67.82;3.0;4.4;11.37;13.8;1.45;6.13;1.57;71.22;16.5;7.4;8.2004;;44.2;710.0;19.17;0.502;3.02;5.9;3.32;3.9643;24.68;2.079;3.47;0.074;14.3;7.92;4.01;20.75;;0.275;;1.398;1.58;9.85;53.8;19.25;45.0;1.6455;4.6345;50.11;88.87;167.8;20.7;1.55;2.3882;;;;;;0.0261;;24.3;8.52;10.48;2.84;111.92;11.24;24.32;11.15;4.24;5.05;24.49;115.3;2.56;2.46;4.18;54.75;4.77;36.6;315.38;1.12;0.4805;
2019-06-06;0.19;3180.0;2.8665;0.955;69.34;3.06;4.4;11.37;13.8;1.5;5.84;1.56;70.4;16.5;7.4;8.2004;;44.2;710.0;19.07;0.504;3.02;5.85;3.32;4.0138;24.52;2.151;3.46;0.078;14.3;7.92;4.02;21.0;;0.274;;1.42;1.58;9.85;54.2;19.25;44.7;1.6455;4.6155;50.6;88.73;169.4;20.3;1.55;2.3882;;;;;;0.0349;;24.49;8.7;10.81;2.82;113.39;11.68;25.05;11.2;4.24;5.15;23.89;116.8;2.56;2.46;4.18;57.8;4.905;37.5;317.38;1.115;0.4533;
2019-06-07;0.19;3180.0;2.8714;0.955;66.8;3.48;4.4;11.37;13.8;1.5;5.84;1.505;70.92;16.5;7.4;8.2202;;44.2;710.0;18.83;0.506;3.02;5.85;3.34;3.994;24.45;2.104;3.45;0.0705;14.3;8.16;4.02;21.01;;0.275;;1.424;1.58;9.85;56.4;19.25;44.5;1.6542;4.644;51.37;88.41;171.2;20.8;1.55;2.3882;;;;;;0.0317;;24.15;9.0;10.53;2.83;113.39;11.7;25.0;12.1;4.24;5.55;23.89;114.6;2.56;2.46;4.17;57.05;4.88;37.3;299.42;1.155;0.476;
2019-06-10;0.19;3180.0;2.8958;0.955;68.31;3.1;4.4;11.37;13.8;1.5;5.98;1.475;73.28;16.5;7.4;8.3;;44.2;710.0;18.83;0.499;3.02;5.85;3.38;3.9346;24.88;2.23;3.445;0.078;14.3;8.1;4.03;21.3;;0.284;;1.59;1.58;9.85;56.6;19.25;44.15;1.68;4.644;52.06;89.6;173.8;20.75;1.55;2.3882;;;;;;0.0308;;24.51;9.9;10.62;2.77;111.43;12.02;25.2;11.95;4.24;5.85;23.4;116.9;2.56;2.46;4.16;59.2;4.92;40.0;299.42;1.13;0.4306;
2019-06-11;0.19;3180.0;2.8568;0.995;69.54;3.1;4.4;7.84;13.8;1.5;5.84;1.515;72.84;16.3;7.4;8.32;;44.2;710.0;19.02;0.504;3.02;5.85;3.36;3.9346;24.95;2.322;3.46;0.078;14.3;8.12;4.02;21.3;;0.278;;1.67;1.58;9.85;56.4;19.25;44.25;1.68;4.7485;52.54;89.54;174.0;21.7;1.55;2.3882;;;;;;0.033;;24.1;9.58;10.62;2.72;112.41;12.7;24.76;11.95;4.24;5.6;23.2;117.4;2.56;2.46;4.16;59.0;5.04;41.4;309.4;1.17;0.476;
2019-06-12;0.19;3180.0;2.8763;0.995;71.11;3.1;4.4;7.84;13.8;1.5;5.6;1.51;71.2;16.3;7.4;8.26;;44.2;710.0;19.07;0.51;3.02;5.85;3.42;3.8553;25.2;2.252;3.435;0.08;14.3;8.06;4.04;21.1;;0.276;;1.75;1.41;9.85;57.0;19.25;44.55;1.68;4.7485;51.08;89.33;174.8;21.2;1.55;2.3882;;;;;;0.0318;;24.21;9.56;10.72;2.72;110.45;12.78;24.81;12.0;4.24;5.7;23.6;117.6;2.56;2.46;4.16;59.25;5.17;41.6;311.39;1.125;0.4714;
2019-06-13;0.19;3180.0;2.8275;0.995;70.47;3.2;4.4;7.84;13.8;1.6;5.74;1.485;70.5;16.3;7.4;8.3;;44.2;710.0;19.02;0.51;3.02;5.9;3.62;3.7661;24.92;2.235;3.38;0.08;14.3;8.12;3.99;21.21;;0.275;;1.73;1.32;9.85;56.0;19.25;44.2;1.68;4.74;51.08;89.23;175.0;21.45;1.55;2.3882;;;;;;0.0302;;24.45;9.18;10.62;2.6;110.45;13.02;24.81;11.65;4.22;5.7;23.5;117.6;2.56;2.46;4.1;60.9;5.03;42.35;313.39;1.15;0.4714;
2019-06-14;0.19;3180.0;2.691;0.995;70.81;3.18;4.4;10.32;13.8;1.81;5.55;1.495;69.3;16.2;7.4;8.32;;44.2;710.0;19.02;0.514;3.02;5.9;3.62;3.7661;24.71;2.269;3.36;0.0795;14.3;8.1;4.08;21.16;;0.272;;1.72;1.32;9.85;56.2;19.25;44.7;1.6628;4.94;50.4;88.71;183.2;21.15;1.55;2.3882;;;;;;0.0305;;24.49;9.0;10.62;2.43;108.5;13.0;23.93;11.75;4.22;5.7;23.4;117.5;2.56;2.46;4.15;60.95;5.1;41.0;299.42;1.22;0.4805;
2019-06-17;0.19;3180.0;2.652;0.995;69.73;3.18;4.4;11.28;13.8;1.99;5.93;1.49;68.0;16.2;7.4;8.28;;44.2;710.0;19.41;0.516;3.02;5.9;3.58;3.7165;24.34;2.244;3.37;0.08;14.3;8.04;3.95;21.29;;0.269;;1.7;1.72;10.6;56.8;19.25;44.3;1.6714;4.99;49.04;88.83;182.0;20.35;1.55;2.3882;;;;;;0.0309;;24.43;8.9;10.72;2.48;111.43;12.8;24.23;11.7;4.22;5.7;23.8;117.6;2.56;2.46;4.14;61.0;4.815;42.0;309.4;1.23;0.4533;
2019-06-18;0.19;3180.0;2.55;0.995;68.27;3.2;4.4;11.37;13.8;2.18;5.46;1.495;67.08;16.5;7.4;8.28;;44.2;710.0;19.51;0.516;2.8;5.9;3.52;3.6868;24.37;2.212;3.38;0.0875;14.3;8.02;4.09;21.19;;0.286;;1.64;1.72;10.6;58.4;19.25;44.7;1.6714;4.94;47.0;88.59;176.0;20.2;1.05;2.3882;;;;;;0.0302;;24.57;8.88;10.72;2.13;110.45;13.0;23.84;11.7;4.22;5.65;23.0;118.5;2.12;2.46;4.16;60.55;4.9;41.7;307.4;1.18;0.4805;
2019-06-19;0.19;3180.0;2.5;0.995;69.73;3.1;4.4;10.32;13.8;2.2;5.46;1.515;68.38;16.5;7.4;8.32;;44.2;625.0;18.98;0.5;2.8;5.95;3.46;3.667;25.36;2.325;3.3;0.083;14.3;8.08;4.0;21.59;;0.287;;1.67;1.72;10.6;58.0;19.25;45.0;1.6714;4.94;46.51;90.79;180.8;20.4;1.05;2.3882;;;;;;0.029;;24.74;8.88;10.62;2.15;108.5;13.2;23.5;11.9;4.22;5.7;23.2;120.3;2.54;2.46;4.16;61.7;5.1;42.1;311.39;1.2;0.4805;
2019-06-20;0.19;3180.0;2.475;0.995;71.11;3.08;3.4;10.32;13.7;2.2;5.74;1.56;68.5;16.5;7.4;8.34;;44.2;565.0;18.98;0.528;2.8;5.9;3.48;3.6868;26.24;2.323;3.3;0.083;14.3;7.9;3.97;21.48;;0.283;;1.69;1.72;10.6;57.8;19.25;45.25;1.6714;4.9;46.7;91.96;179.8;20.6;1.05;2.1398;;;;;;0.0299;;24.6;8.88;10.62;1.9;109.48;13.02;23.35;11.85;4.22;5.7;22.3;121.0;2.54;2.46;4.2;62.8;4.95;43.2;308.0;1.21;0.4669;
2019-06-21;0.19;3180.0;2.44;0.995;70.91;3.08;3.4;10.32;13.7;2.02;5.74;1.66;69.4;16.5;7.4;8.28;;44.2;565.0;18.83;0.526;2.8;5.9;3.42;3.6868;26.46;2.424;3.285;0.0875;14.3;7.9;4.06;21.51;;0.283;;1.69;1.72;10.6;57.4;19.25;45.55;1.68;4.89;46.66;92.0;175.8;20.5;1.05;2.1398;;;;;;0.03;;24.83;8.6;10.57;1.54;108.5;12.92;23.4;11.8;4.22;5.7;22.4;121.2;2.54;2.46;4.1;62.7;4.875;42.15;308.0;1.19;0.4669;
2019-06-24;0.19;3180.0;2.465;0.995;70.62;3.0;4.36;10.32;13.7;2.2;5.84;1.65;68.36;16.5;7.4;8.26;;44.2;555.0;18.54;0.518;3.18;5.95;3.46;3.6372;26.4;2.53;3.25;0.082;14.3;7.9;4.05;21.58;;0.276;;1.694;1.72;10.6;57.8;19.25;44.75;1.6886;4.85;46.66;90.5;173.6;20.5;1.1;2.1398;;;;;;0.0283;;24.9;8.32;9.63;1.32;108.99;12.92;23.16;11.75;4.22;5.65;22.8;120.2;2.54;2.46;4.19;63.15;4.98;41.95;308.0;1.2;0.4216;
2019-06-25;0.19;3180.0;2.48;0.84;70.03;3.0;4.36;10.32;13.7;2.3;5.74;1.63;66.96;16.5;7.4;8.22;;44.2;555.0;18.4;0.52;3.18;6.0;3.4;3.657;26.54;2.45;3.225;0.085;14.3;7.86;4.0;21.57;;0.275;;1.664;1.72;10.6;56.6;19.25;43.5;1.68;4.84;46.66;90.36;167.4;20.1;1.1;2.1398;;;;;;0.033;;24.91;8.22;10.5;1.015;110.0;12.78;22.91;11.55;4.22;5.65;23.9;118.8;2.54;2.46;4.2;62.5;4.9;41.5;302.0;1.295;0.4352;
2019-06-26;0.19;3180.0;2.485;0.925;69.54;3.0;2.9;10.32;13.7;2.36;5.79;1.6;67.46;16.8;7.4;8.2;;44.2;560.0;18.78;0.518;3.18;6.2;3.36;3.6273;26.55;2.467;3.17;0.0785;14.3;7.96;4.1;21.59;;0.275;;1.6;1.72;10.6;57.0;19.25;43.85;1.68;4.95;47.09;90.93;162.8;19.8;1.1;2.1398;;;;;;0.0378;;24.7;8.28;9.8;0.832;110.0;12.8;24.13;11.35;4.1;5.6;25.1;118.5;2.54;2.46;4.25;62.75;4.8;40.95;306.0;1.265;0.4306;
2019-06-27;0.19;3180.0;2.47;0.925;73.06;3.0;2.9;10.32;13.7;2.5;6.22;1.6;67.4;16.7;7.4;8.1;;44.2;560.0;18.44;0.508;3.18;6.2;3.38;3.6273;28.49;2.538;3.175;0.087;14.3;8.0;4.0;21.4;;0.277;;1.646;1.72;10.7;56.8;19.25;44.1;1.6714;5.04;47.09;89.6;165.6;19.4;1.21;2.1398;;;;;;0.0414;;24.48;8.28;9.56;0.86;107.0;12.9;24.13;11.35;4.1;5.6;25.2;118.3;2.16;2.46;4.28;63.15;4.95;40.9;310.0;1.3;0.408;
2019-06-28;0.19;3180.0;2.41;0.975;76.3;3.0;2.9;10.32;13.7;2.5;5.74;1.57;67.5;16.6;7.4;8.06;;44.2;560.0;18.35;0.508;3.18;6.15;3.4;3.6174;28.8;2.529;3.155;0.0805;14.3;8.04;4.0;21.25;;0.28;;1.674;1.72;10.7;57.8;19.25;43.9;1.6714;5.0;48.11;88.77;167.4;19.54;1.44;2.1398;;;;;;0.0402;;23.81;8.2;9.58;0.75;107.0;12.52;24.76;11.6;4.1;5.5;25.4;118.2;2.54;2.46;4.24;62.75;4.86;41.45;304.0;1.32;0.4125;
2019-07-01;0.19;3180.0;2.48;0.975;79.58;3.0;4.36;10.32;13.7;2.74;5.74;1.605;69.14;16.6;7.4;7.98;;44.2;615.0;18.25;0.502;2.8;6.15;3.48;3.5976;28.91;2.592;3.15;0.092;14.3;8.0;3.94;21.71;;0.275;;1.71;1.72;11.6;58.0;19.25;44.0;1.81;5.0;49.33;89.8;168.4;20.45;1.44;2.1398;;;;;;0.0385;;24.39;8.22;9.58;0.85;107.0;12.5;24.37;11.75;4.1;5.55;25.6;121.1;2.54;2.46;4.29;64.8;4.96;41.95;306.0;1.33;0.4034;
2019-07-02;0.19;3180.0;2.44;0.975;90.11;3.0;4.36;10.32;13.7;2.74;5.89;1.595;69.7;16.6;7.4;7.94;;44.2;525.0;18.54;0.51;2.8;6.0;3.46;3.6273;27.91;2.723;3.24;0.0855;14.3;8.1;4.0;21.6;;0.276;;1.66;1.72;11.6;57.8;19.25;44.3;1.76;5.0;49.62;89.66;169.0;21.5;1.44;2.35;;;;;;0.035;;24.57;8.4;9.5;1.55;105.5;12.34;25.1;11.7;4.1;5.6;25.5;119.9;2.54;2.46;4.29;64.15;5.0;42.1;322.0;1.55;0.3853;
2019-07-03;0.19;3180.0;2.42;0.975;91.67;2.98;4.36;10.32;13.7;2.74;5.89;1.575;70.24;16.6;7.4;7.9;;44.2;525.0;18.25;0.508;3.26;5.5;3.48;3.5778;26.6;2.65;3.28;0.0895;14.3;8.1;4.0;22.05;;0.27;;1.66;1.72;11.6;58.0;19.25;43.5;1.73;4.99;48.55;89.9;170.8;22.6;1.63;2.46;;;;;;0.0345;;24.81;8.42;9.64;1.2;105.5;12.64;25.39;11.65;4.1;5.55;25.6;121.0;2.54;2.46;4.29;63.95;4.7;41.35;308.0;1.63;0.3717;
2019-07-04;;3180.0;2.43;0.975;93.63;2.98;4.36;10.32;13.7;2.94;6.22;1.56;72.6;16.6;7.4;7.94;;44.2;525.0;18.25;0.506;3.26;5.6;3.58;3.7165;26.31;2.712;3.22;0.0815;;8.1;4.0;22.33;;0.268;;1.704;1.72;11.6;58.0;;43.4;1.74;4.99;49.14;91.33;171.4;22.2;1.63;2.46;;;;;;0.0359;;24.96;8.34;9.7;1.17;103.0;12.4;25.44;11.65;4.1;5.55;25.4;122.3;2.54;2.46;4.29;64.0;4.8;41.5;306.0;1.595;0.3672;
2019-07-05;0.19;3180.0;2.43;0.975;97.45;3.0;4.36;10.32;13.7;2.94;6.22;1.56;72.44;16.6;7.4;7.74;;44.2;525.0;18.2;0.494;3.26;5.7;3.52;3.8057;26.74;2.68;3.25;0.0865;14.3;8.1;4.0;22.3;;0.265;;1.808;1.72;11.6;58.2;19.25;44.2;1.74;4.99;49.62;91.11;172.0;22.65;1.63;2.46;;;;;;0.035;;24.93;8.34;10.2;1.055;104.0;13.18;25.73;12.0;4.1;5.45;25.3;122.9;2.54;2.46;4.29;63.1;4.72;41.6;310.0;1.405;0.3762;
2019-07-08;0.19;3180.0;2.47;1.0;97.55;3.0;4.36;10.32;13.7;2.94;6.08;1.575;71.28;16.6;7.4;7.84;;44.2;525.0;17.67;0.51;3.26;5.75;3.52;3.6273;26.62;2.65;3.23;0.085;14.3;8.1;3.98;22.1;;0.265;;1.742;1.72;11.6;58.8;19.25;44.0;1.7;4.99;48.65;90.08;168.4;22.5;1.63;2.2;;;;;;0.034;;24.83;8.3;10.2;1.09;107.0;12.92;24.32;12.05;4.1;5.5;25.3;120.9;2.54;2.46;4.13;62.9;4.565;41.05;308.0;1.325;0.3717;
2019-07-09;0.19;3180.0;2.44;0.99;96.42;2.9;4.36;10.32;13.7;2.94;6.22;1.59;71.18;16.6;7.4;7.76;;44.2;525.0;17.82;0.51;3.26;5.7;3.56;3.6174;26.66;2.696;3.205;0.0815;14.3;8.12;3.99;22.2;;0.269;;1.71;1.72;11.6;58.6;19.25;44.1;1.69;4.95;48.5;89.9;169.2;22.5;1.08;2.2;;;;;;0.0336;;24.93;8.38;10.35;1.175;106.5;12.78;25.49;12.1;4.1;5.5;26.0;121.2;2.54;2.46;4.25;62.55;4.51;40.0;306.0;1.42;0.3989;
2019-07-10;0.19;3180.0;2.405;1.0;91.97;3.08;4.0;10.32;13.7;2.94;6.94;1.555;71.04;16.6;7.4;7.7;;44.2;525.0;17.82;0.518;3.26;5.6;3.5;3.6372;25.61;2.708;3.17;0.08;14.3;8.2;3.99;22.31;;0.267;;1.63;1.5;11.6;58.4;19.25;44.2;1.68;4.99;47.77;89.94;167.0;22.45;1.2;2.2;;;;;;0.032;;24.88;8.34;10.1;1.025;106.0;12.32;25.05;12.05;4.1;5.4;26.8;120.7;2.54;2.46;4.22;62.65;4.43;39.75;306.0;1.415;0.3989;
2019-07-11;0.19;3180.0;2.45;1.0;90.89;3.08;4.84;10.32;13.7;2.94;6.7;1.555;73.74;16.6;7.4;7.7;;44.2;525.0;17.62;0.51;3.26;5.5;3.54;3.7066;25.54;2.795;3.22;0.08;14.3;8.2;3.98;22.45;;0.271;;1.714;1.5;11.6;58.8;19.25;44.0;1.68;5.0;49.04;90.12;167.8;22.25;1.2;2.2;;;;;;0.0318;;25.0;8.32;10.25;0.992;105.0;12.56;24.91;11.95;4.1;5.4;27.0;121.1;2.54;2.46;4.29;63.0;4.4;40.0;306.0;1.355;0.3898;
2019-07-12;0.19;3180.0;2.455;1.0;90.69;3.18;4.84;9.41;13.7;2.94;6.7;1.585;72.6;16.6;7.4;7.8;;44.2;525.0;17.91;0.52;3.26;5.5;3.52;3.667;24.24;2.689;3.2;0.08;14.3;8.12;3.96;22.54;;0.272;;1.664;1.5;11.6;60.0;19.25;44.0;1.69;4.99;48.65;89.29;169.0;22.3;1.2;2.2;;;;;;0.0308;;24.85;8.32;10.2;1.17;106.5;12.42;25.1;11.7;4.1;5.3;27.1;120.2;2.54;2.46;4.2;62.85;4.42;36.15;298.0;1.345;0.3989;
2019-07-15;0.19;3180.0;2.44;1.0;93.53;3.0;4.84;8.03;13.7;2.94;6.7;1.55;74.26;16.6;7.4;7.76;;44.2;525.0;18.15;0.51;3.26;5.45;3.52;3.6174;25.11;2.621;3.19;0.078;14.3;8.2;3.95;22.54;;0.27;;1.714;1.5;11.6;60.0;19.25;44.0;1.72;4.99;48.65;90.52;167.6;21.9;1.2;2.2;;;;;;0.03;;24.84;8.3;10.25;1.195;104.5;12.2;24.95;11.95;4.1;5.35;28.1;120.9;2.54;2.46;4.22;63.4;4.4;37.0;296.0;1.345;0.3989;
2019-07-16;0.19;3180.0;2.43;1.0;93.04;3.04;4.84;8.03;13.7;2.94;6.22;1.53;74.88;16.6;7.4;7.62;;44.2;525.0;17.96;0.52;3.26;5.5;3.36;3.5679;25.19;2.52;3.21;0.0795;14.3;8.02;3.9;22.51;;0.272;;1.712;1.5;11.6;59.0;19.25;44.1;1.69;4.99;48.65;91.29;168.8;22.55;1.2;2.2;;;;;;0.0305;;24.84;8.38;10.6;1.08;103.5;12.24;24.81;12.0;4.1;5.3;28.1;121.7;2.54;2.46;4.2;64.45;4.41;38.35;286.0;1.26;0.3989;
2019-07-17;0.19;3180.0;2.41;1.0;94.02;3.04;4.84;8.03;13.7;2.06;6.41;1.53;73.72;16.6;7.4;7.58;;44.2;555.0;18.01;0.51;3.26;5.5;3.38;3.5679;25.73;2.519;3.2;0.0755;14.3;8.0;3.96;22.52;;0.27;;1.734;1.5;11.6;60.2;19.25;44.35;1.75;4.99;48.65;93.47;168.8;22.4;1.32;2.2;;;;;;0.0332;;24.81;8.52;10.5;1.04;103.5;12.0;24.71;11.95;4.1;5.35;28.7;122.1;2.54;2.46;4.22;64.35;4.31;38.75;294.0;1.27;0.3672;
2019-07-18;0.19;3180.0;2.39;1.0;91.48;3.0;4.84;8.03;13.7;2.06;6.6;1.52;75.8;16.6;7.4;7.68;;44.2;555.0;17.62;0.502;2.16;5.5;3.38;3.5679;25.15;2.35;3.18;0.079;14.3;8.14;3.89;22.53;;0.27;;1.65;1.5;11.6;60.2;19.25;44.0;1.74;4.99;47.87;92.3;172.0;22.25;1.32;2.2;;;;;;0.0316;;24.84;8.58;10.7;1.05;103.0;11.7;24.42;11.75;4.1;5.3;28.4;121.7;2.54;2.46;4.22;64.2;4.29;39.2;288.0;1.2;0.3966;
2019-07-19;0.19;3180.0;2.36;1.0;91.48;3.02;4.84;8.03;13.7;2.06;6.7;1.515;76.78;16.6;7.4;7.68;;44.2;525.0;18.15;0.51;2.16;5.5;3.34;3.5679;25.4;2.417;3.12;0.0755;14.3;8.08;3.94;22.9;;0.269;;1.66;1.5;11.6;60.0;19.25;43.9;1.75;4.98;50.01;92.78;173.4;22.1;1.32;2.2;;;;;;0.0303;;25.02;8.58;10.65;1.01;104.0;11.4;24.95;11.75;4.1;5.25;28.5;120.6;2.54;2.46;4.22;64.15;4.17;38.95;288.0;1.235;0.3989;
